label,h1_0_x,h1_0_y,h1_0_z,h1_1_x,h1_1_y,h1_1_z,h1_2_x,h1_2_y,h1_2_z,h1_3_x,h1_3_y,h1_3_z,h1_4_x,h1_4_y,h1_4_z,h1_5_x,h1_5_y,h1_5_z,h1_6_x,h1_6_y,h1_6_z,h1_7_x,h1_7_y,h1_7_z,h1_8_x,h1_8_y,h1_8_z,h1_9_x,h1_9_y,h1_9_z,h1_10_x,h1_10_y,h1_10_z,h1_11_x,h1_11_y,h1_11_z,h1_12_x,h1_12_y,h1_12_z,h1_13_x,h1_13_y,h1_13_z,h1_14_x,h1_14_y,h1_14_z,h1_15_x,h1_15_y,h1_15_z,h1_16_x,h1_16_y,h1_16_z,h1_17_x,h1_17_y,h1_17_z,h1_18_x,h1_18_y,h1_18_z,h1_19_x,h1_19_y,h1_19_z,h1_20_x,h1_20_y,h1_20_z,h2_0_x,h2_0_y,h2_0_z,h2_1_x,h2_1_y,h2_1_z,h2_2_x,h2_2_y,h2_2_z,h2_3_x,h2_3_y,h2_3_z,h2_4_x,h2_4_y,h2_4_z,h2_5_x,h2_5_y,h2_5_z,h2_6_x,h2_6_y,h2_6_z,h2_7_x,h2_7_y,h2_7_z,h2_8_x,h2_8_y,h2_8_z,h2_9_x,h2_9_y,h2_9_z,h2_10_x,h2_10_y,h2_10_z,h2_11_x,h2_11_y,h2_11_z,h2_12_x,h2_12_y,h2_12_z,h2_13_x,h2_13_y,h2_13_z,h2_14_x,h2_14_y,h2_14_z,h2_15_x,h2_15_y,h2_15_z,h2_16_x,h2_16_y,h2_16_z,h2_17_x,h2_17_y,h2_17_z,h2_18_x,h2_18_y,h2_18_z,h2_19_x,h2_19_y,h2_19_z,h2_20_x,h2_20_y,h2_20_z
Rat,0.00000000,0.00000000,0.00000000,-0.16347595,-0.38831319,0.12759482,-0.49625936,-0.67024685,0.06049671,-0.86821455,-0.83329604,-0.05003215,-1.16402158,-0.91089443,-0.16147671,-0.45180965,-0.94888482,-0.26031348,-1.05047362,-1.25485085,-0.46675686,-1.37307741,-1.06969676,-0.50322496,-1.40339390,-0.90224210,-0.49775588,-0.39621943,-0.81154725,-0.42941963,-1.10878129,-1.04104460,-0.62886255,-1.40079950,-0.83432830,-0.57774317,-1.38516413,-0.67877709,-0.51166553,-0.42909499,-0.59370182,-0.58272102,-1.21842284,-0.55068030,-0.70156038,-1.31786888,-0.37528644,-0.57262207,-1.16118892,-0.31357473,-0.48084651,-0.50631618,-0.34700198,-0.72660723,-1.18832542,-0.28630831,-0.80354961,-1.31213101,-0.19428746,-0.72026941,-1.23228531,-0.18031143,-0.64731518,0.00000000,0.00000000,0.00000000,0.59219017,-0.36327412,0.13251329,0.75742322,-0.68320040,0.08610838,0.90640593,-0.91656957,-0.04592297,0.99128540,-1.03803522,-0.17381655,0.03254123,-1.05168086,0.10367429,0.14559103,-1.40545511,-0.06729523,0.33170597,-1.51974763,-0.18873622,0.40685388,-1.52668444,-0.26171768,-0.06050287,-0.99258337,-0.10544029,0.43781238,-1.34889700,-0.31260524,0.73623837,-1.19806807,-0.37096271,0.76201006,-1.04054916,-0.37518086,-0.03411848,-0.88488043,-0.32371085,0.55765299,-1.20606939,-0.51915250,0.81767465,-0.97548643,-0.45081900,0.81266210,-0.78986910,-0.36434275,0.09941337,-0.73372750,-0.53927838,0.61106363,-1.01835549,-0.63203372,0.78137653,-0.86541465,-0.53991750,0.77696418,-0.71217612,-0.45799643
Rat,0.00000000,0.00000000,0.00000000,-0.11385908,-0.41112840,0.11142071,-0.40927414,-0.72865841,0.03456407,-0.77073919,-0.94303970,-0.07642318,-1.07271108,-1.07015621,-0.18890667,-0.35050027,-0.97764952,-0.30066224,-0.93921886,-1.30758667,-0.47808377,-1.29583072,-1.20715385,-0.48909443,-1.38007788,-1.05855844,-0.46721055,-0.33302972,-0.82418248,-0.45805508,-1.05063042,-1.10159922,-0.62551196,-1.34825654,-0.97496767,-0.56276923,-1.35196554,-0.84418543,-0.49964894,-0.41072903,-0.60314504,-0.59578501,-1.25063041,-0.62539335,-0.69318379,-1.29719363,-0.48011065,-0.56238310,-1.08788095,-0.40864045,-0.47756396,-0.54285575,-0.35658491,-0.72486195,-1.24698904,-0.34872332,-0.81082712,-1.27597200,-0.26923075,-0.73922918,-1.09209903,-0.25502846,-0.67614039,0.00000000,0.00000000,0.00000000,0.60791595,-0.31948535,0.09314945,0.80858589,-0.64450261,0.03131961,0.97345042,-0.85791368,-0.10157344,1.08924265,-0.95439809,-0.22583903,0.13274546,-1.05153155,0.03815591,0.23658584,-1.39590959,-0.12224920,0.39088258,-1.53835368,-0.22996839,0.43604451,-1.58987305,-0.29926977,0.02227543,-0.98954664,-0.14248249,0.60313751,-1.25771711,-0.36483352,0.88284588,-1.05474076,-0.41767282,0.88170906,-0.88288756,-0.41254839,0.02303107,-0.87392502,-0.32960433,0.64922700,-1.11873274,-0.53625841,0.88607962,-0.88426814,-0.46848122,0.86868530,-0.70906896,-0.37880065,0.12881382,-0.71641082,-0.51581459,0.65948980,-0.93862032,-0.62300208,0.83843524,-0.78107442,-0.54140897,0.84468218,-0.63704092,-0.46235285
Rat,0.00000000,0.00000000,0.00000000,-0.07966658,-0.41175792,0.08564968,-0.36203401,-0.75271984,-0.00360145,-0.73446461,-0.98539162,-0.11733755,-1.04370818,-1.13046841,-0.23293972,-0.25296834,-1.00579728,-0.33016348,-0.82938917,-1.36901156,-0.52440365,-1.20444153,-1.30118920,-0.55771990,-1.31965625,-1.16055262,-0.54984480,-0.26302385,-0.84035268,-0.47394708,-0.95340345,-1.16520538,-0.65673867,-1.28743316,-1.06771706,-0.61882138,-1.34352924,-0.93701926,-0.57491564,-0.38082076,-0.61414203,-0.59838464,-1.22827717,-0.69970086,-0.71241135,-1.30072108,-0.55022417,-0.60099497,-1.11796979,-0.45534310,-0.52647557,-0.55721781,-0.36692538,-0.71374483,-1.26940008,-0.40747720,-0.80625707,-1.31159096,-0.32712355,-0.74038831,-1.14492972,-0.30155965,-0.68145134,0.00000000,0.00000000,0.00000000,0.60883171,-0.29173355,0.11337957,0.86335458,-0.58099775,0.07569690,1.05814779,-0.77565134,-0.04240435,1.11443809,-0.89620186,-0.15205353,0.28234118,-1.01454125,0.12628598,0.39501570,-1.33241846,-0.03103748,0.57463383,-1.43566083,-0.13277514,0.62553957,-1.46745520,-0.18651511,0.15417202,-0.98587078,-0.06549656,0.56421836,-1.33485134,-0.23372698,0.81663670,-1.25133799,-0.27599223,0.84371842,-1.17025152,-0.27306720,0.11155899,-0.89957711,-0.27178932,0.72265126,-1.13176457,-0.47669550,0.92727445,-0.86306023,-0.42366080,0.89267424,-0.67616510,-0.33645563,0.17702665,-0.75114105,-0.47593780,0.73435866,-0.91855079,-0.59890978,0.86777641,-0.72662132,-0.53444919,0.82225202,-0.57319467,-0.46090399
Rat,0.00000000,0.00000000,0.00000000,-0.01056153,-0.41589564,0.10753885,-0.22623719,-0.78818035,0.04167561,-0.53764558,-1.06106460,-0.05481794,-0.81556607,-1.23782596,-0.15068209,-0.11272328,-1.02835799,-0.28344640,-0.61695654,-1.45909121,-0.46925605,-0.99516848,-1.40040100,-0.49306175,-1.11566329,-1.25407645,-0.47713723,-0.15540618,-0.88877607,-0.43119139,-0.78153072,-1.28392900,-0.60661281,-1.10744983,-1.18908334,-0.56170723,-1.14906948,-1.05641950,-0.50782997,-0.31045679,-0.69160645,-0.56033751,-1.12009736,-0.83490372,-0.66787223,-1.20998162,-0.67182270,-0.55972258,-1.03399984,-0.56346257,-0.48496513,-0.52928808,-0.47064892,-0.67915960,-1.21904018,-0.54853298,-0.76341613,-1.26354970,-0.45299852,-0.70000789,-1.09067520,-0.40873340,-0.64210481,0.00000000,0.00000000,0.00000000,0.61475513,-0.23927330,0.10374070,0.89673632,-0.50799321,0.06974996,1.11396189,-0.68840916,-0.04344767,1.13429345,-0.81626618,-0.14159507,0.37300963,-0.99210512,0.14170988,0.57498876,-1.29317813,-0.01302805,0.76497972,-1.32191458,-0.11728165,0.79617585,-1.29890858,-0.17556798,0.22294600,-0.97407228,-0.03844827,0.74940219,-1.19957951,-0.24460837,0.98575668,-0.97195766,-0.31459787,0.95097600,-0.79627134,-0.31745543,0.17267828,-0.89729135,-0.23190948,0.78417224,-1.06568014,-0.44195688,0.95803772,-0.76809118,-0.39544212,0.89024610,-0.57807208,-0.31194488,0.21423900,-0.76068814,-0.42531407,0.78962662,-0.86700741,-0.55676996,0.88268815,-0.65370166,-0.50321699,0.80380303,-0.50340160,-0.43488442
Rat,0.00000000,0.00000000,0.00000000,0.03609886,-0.42544345,0.16534768,-0.14411458,-0.78951037,0.11912022,-0.43734973,-1.05966137,0.02386831,-0.71099492,-1.23491074,-0.07027808,-0.04211488,-1.04661553,-0.18278683,-0.48090461,-1.51119598,-0.37426836,-0.87478455,-1.46850756,-0.40629723,-1.02188154,-1.32532218,-0.38947269,-0.08713938,-0.92898393,-0.35971599,-0.70201658,-1.36003050,-0.54843972,-1.04337209,-1.25854485,-0.50349401,-1.08908232,-1.10670819,-0.43594164,-0.25360117,-0.75115274,-0.51987318,-1.06259583,-0.90829207,-0.62544734,-1.18340337,-0.74759755,-0.50212398,-1.02890483,-0.64057228,-0.40961626,-0.48759080,-0.54311321,-0.66767191,-1.18545129,-0.63480225,-0.72819772,-1.26387764,-0.53424832,-0.64255237,-1.11939157,-0.48422261,-0.56648350,0.00000000,0.00000000,0.00000000,0.59636655,-0.20662410,0.13259428,0.90647387,-0.46291157,0.12320581,1.14008305,-0.63816229,0.03088664,1.14458601,-0.79466311,-0.04926415,0.43048557,-0.96615326,0.19580145,0.63879628,-1.26446996,0.06036810,0.83502012,-1.29817041,-0.03337845,0.87372556,-1.27986207,-0.08004498,0.27978915,-0.96002310,0.00858327,0.74273064,-1.23856961,-0.15426419,0.96818240,-1.06543872,-0.21176891,0.94938226,-0.92025421,-0.21263272,0.20180872,-0.89908553,-0.19255959,0.81428112,-1.05359411,-0.38087270,0.95186068,-0.75843505,-0.33908733,0.86261522,-0.57866698,-0.25917895,0.21146793,-0.77372584,-0.39005071,0.77168398,-0.87504857,-0.50604191,0.84956372,-0.66160466,-0.44853843,0.75799829,-0.51181399,-0.37754689
Rat,0.00000000,0.00000000,0.00000000,0.05607080,-0.43147003,0.22219944,-0.11488721,-0.78030047,0.18862212,-0.40915812,-1.03491933,0.08891031,-0.68847327,-1.20082836,-0.00971333,-0.03313582,-1.04031167,-0.12676495,-0.46512504,-1.50776499,-0.31923250,-0.87079425,-1.44961870,-0.33892857,-1.01053169,-1.28666330,-0.30863154,-0.07876933,-0.93870470,-0.33560225,-0.68538985,-1.38099991,-0.54037723,-1.04012352,-1.25836264,-0.47770907,-1.08449076,-1.09104372,-0.38306033,-0.24180196,-0.77636734,-0.52651257,-1.04498711,-0.91146456,-0.63774161,-1.20037231,-0.74063156,-0.49183437,-1.07366231,-0.63730505,-0.37603353,-0.46483249,-0.57809674,-0.70175817,-1.15256094,-0.66456179,-0.74757794,-1.27869465,-0.56302425,-0.64078189,-1.17513093,-0.51675283,-0.54705408,0.00000000,0.00000000,0.00000000,0.62442945,-0.22831180,0.12630776,0.92478925,-0.48144265,0.10734530,1.15910107,-0.67007569,0.00064616,1.17995824,-0.84588716,-0.09362187,0.40376416,-0.96407382,0.19479199,0.56984952,-1.30393358,0.05606175,0.76274231,-1.39749000,-0.03200945,0.82929803,-1.41621889,-0.07090117,0.26150642,-0.96519303,0.00409877,0.69209651,-1.29072760,-0.15638290,0.92467976,-1.20235517,-0.20282721,0.95053722,-1.11395426,-0.19605692,0.19565669,-0.91333692,-0.20405785,0.82968457,-1.09762750,-0.40020907,0.98054112,-0.80836730,-0.35421727,0.91986933,-0.61097194,-0.26473130,0.23524052,-0.79199802,-0.41068190,0.81065802,-0.93199480,-0.52701276,0.91486053,-0.72075774,-0.46357925,0.85941674,-0.54536172,-0.38482194
Rat,0.00000000,0.00000000,0.00000000,0.01080467,-0.41872089,0.18547065,-0.13890577,-0.76037244,0.14500861,-0.41736236,-1.00943444,0.04404017,-0.71380417,-1.15514640,-0.06653578,-0.05943269,-1.02163926,-0.15431928,-0.53221012,-1.48381529,-0.38183830,-0.94876579,-1.44122813,-0.44047802,-1.10700306,-1.28216119,-0.43528059,-0.09090083,-0.93312965,-0.34785930,-0.73674625,-1.38549565,-0.58336944,-1.13426358,-1.23617771,-0.56143305,-1.23607965,-1.02677002,-0.49111774,-0.23239981,-0.77114570,-0.52639768,-1.06427392,-0.91387706,-0.69706762,-1.33443069,-0.72017344,-0.61372311,-1.31654941,-0.58198575,-0.52386764,-0.42573801,-0.56950718,-0.68535347,-1.13170305,-0.65436075,-0.77064877,-1.34991259,-0.54130590,-0.69805166,-1.34865314,-0.47318064,-0.62440571,0.00000000,0.00000000,0.00000000,0.66753770,-0.26988056,0.15700231,0.89865921,-0.52378885,0.14065987,1.10083681,-0.72895221,0.02643365,1.18036039,-0.91515395,-0.07826024,0.26735619,-0.98962879,0.26463399,0.42400053,-1.35571158,0.12271702,0.62420530,-1.43508624,0.01321169,0.70481818,-1.41937406,-0.03602658,0.17036015,-0.98271838,0.07240168,0.67214287,-1.32345608,-0.08938353,0.87697063,-1.20627739,-0.15750775,0.86265618,-1.09544357,-0.15421286,0.17625212,-0.92818054,-0.13556688,0.84186980,-1.14461532,-0.29763050,1.00902380,-0.90104675,-0.27833247,0.96534351,-0.72115509,-0.20941771,0.28905304,-0.82362116,-0.33974934,0.88958760,-0.96169059,-0.40096188,1.01737628,-0.78688161,-0.33317394,0.98500919,-0.63160064,-0.25681028
Rat,0.00000000,0.00000000,0.00000000,-0.03793682,-0.40827623,0.17519514,-0.23305064,-0.72898690,0.11940609,-0.53149656,-0.95629153,0.00896650,-0.81492243,-1.09469217,-0.10550729,-0.16263689,-0.99348237,-0.20676085,-0.66071314,-1.45306300,-0.43592769,-1.06843307,-1.39871636,-0.48637332,-1.21443707,-1.23704104,-0.47308260,-0.15809222,-0.90607657,-0.39246923,-0.79231621,-1.33602412,-0.63204714,-1.17207895,-1.19770224,-0.60956324,-1.26598298,-0.99157767,-0.53976661,-0.26023144,-0.73942165,-0.55932990,-1.06774167,-0.84294591,-0.72768963,-1.33171548,-0.65138502,-0.64918854,-1.33015896,-0.50750930,-0.56496843,-0.40724238,-0.53306753,-0.70611197,-1.09721449,-0.57892949,-0.79444900,-1.33153677,-0.48012113,-0.73410529,-1.36749411,-0.41755301,-0.66958006,0.00000000,0.00000000,0.00000000,0.61536277,-0.28273259,0.18662394,0.81701124,-0.58304372,0.17990934,1.01979776,-0.83351302,0.07486170,1.18300404,-0.99114238,-0.01479001,0.11166292,-1.01240405,0.22680894,0.32192169,-1.43574853,0.07076395,0.56928063,-1.39689903,-0.04386610,0.64550994,-1.25946587,-0.09536487,0.04782039,-0.99854228,0.02503033,0.61185463,-1.40076934,-0.13546501,0.84846769,-1.18368633,-0.19133642,0.78771672,-0.99935599,-0.18850135,0.12859700,-0.93556479,-0.18470621,0.77436954,-1.25475930,-0.31612366,0.96874599,-1.00888949,-0.26212108,0.88969990,-0.83277542,-0.19232250,0.30196708,-0.83635944,-0.38830533,0.89501620,-1.04746023,-0.40444522,1.01393102,-0.87253552,-0.30239890,0.95073406,-0.72706662,-0.22266488
Rat,0.00000000,0.00000000,0.00000000,-0.07024892,-0.39978201,0.11936161,-0.32471675,-0.74033794,0.05133565,-0.66248073,-0.96810912,-0.05685353,-0.97251297,-1.11072484,-0.16720053,-0.24763653,-0.98736407,-0.25181779,-0.75822762,-1.41189516,-0.49759912,-1.17671062,-1.33429131,-0.56637526,-1.31809361,-1.17768827,-0.56791165,-0.23841831,-0.88117989,-0.40826305,-0.91357704,-1.24685785,-0.64694081,-1.30114228,-1.09020557,-0.63134269,-1.37498325,-0.90476584,-0.57601287,-0.33450708,-0.69598134,-0.55201498,-1.15878389,-0.76080226,-0.71910274,-1.41805216,-0.57414024,-0.64619919,-1.40096011,-0.44999178,-0.57377657,-0.47565759,-0.47620558,-0.68129730,-1.17318470,-0.47886202,-0.77468574,-1.38688601,-0.37431313,-0.72426426,-1.39549830,-0.32535948,-0.66996728,0.00000000,0.00000000,0.00000000,0.61653142,-0.33276351,0.19902056,0.80477115,-0.63451795,0.15866383,0.99618882,-0.88962937,0.01315354,1.14909611,-1.00853372,-0.11869287,0.08433995,-1.04233539,0.19078366,0.25184487,-1.47719347,0.01412069,0.51493021,-1.43915044,-0.11667823,0.60052713,-1.27625414,-0.17848872,0.01409215,-0.99924903,-0.03609413,0.61174138,-1.38658407,-0.20804678,0.85022840,-1.15044722,-0.25811097,0.75480052,-0.95842311,-0.25633887,0.10128531,-0.90821418,-0.27021645,0.73684199,-1.25812168,-0.39435188,0.95897687,-1.02260868,-0.31742923,0.87114463,-0.83785307,-0.24053483,0.27917560,-0.79040940,-0.49983343,0.85385736,-1.04418051,-0.51196197,1.00814177,-0.89267723,-0.39577512,0.95271050,-0.74628651,-0.31008647
Rat,0.00000000,0.00000000,0.00000000,-0.10162259,-0.39483394,0.14799301,-0.41240562,-0.70151724,0.10562096,-0.76879437,-0.89723230,0.01727682,-1.06780711,-1.01767430,-0.07485955,-0.36178262,-0.97631090,-0.23068505,-0.95579635,-1.30995867,-0.43525846,-1.32968113,-1.15832389,-0.47527013,-1.41425946,-0.98926632,-0.46778206,-0.35097387,-0.84778451,-0.39759121,-1.10325068,-1.11766847,-0.58898048,-1.41801522,-0.93105759,-0.54016363,-1.41456982,-0.76468402,-0.47363454,-0.42754517,-0.63673992,-0.54710597,-1.24684579,-0.64106878,-0.66636998,-1.38023113,-0.46371146,-0.55064105,-1.25071226,-0.37666812,-0.46359610,-0.54334529,-0.38802581,-0.68456106,-1.21998382,-0.35032607,-0.77124364,-1.35841809,-0.25582825,-0.70712970,-1.29683478,-0.22943158,-0.64378865,0.00000000,0.00000000,0.00000000,0.61776562,-0.37981891,0.12540044,0.78365263,-0.68660297,0.06867255,0.93258232,-0.92434047,-0.07581579,1.06641970,-1.05648585,-0.20756471,0.05129473,-1.04144632,0.12670406,0.20690866,-1.40370909,-0.06201729,0.41322699,-1.48638415,-0.19607596,0.46941382,-1.46262240,-0.26532189,-0.03684531,-0.99635916,-0.07688202,0.31395281,-1.44502131,-0.25889696,0.56391064,-1.40737887,-0.31727275,0.59558548,-1.32960441,-0.32679819,0.00480637,-0.90305346,-0.29476276,0.58182390,-1.26725517,-0.47952251,0.84205328,-1.05546358,-0.42856870,0.85199106,-0.86926972,-0.35045815,0.16700832,-0.76990938,-0.51219131,0.70390824,-1.04242714,-0.58358925,0.87690641,-0.90388768,-0.50042093,0.87678774,-0.75113462,-0.42671671
Rat,0.00000000,0.00000000,0.00000000,-0.11294196,-0.40630330,0.10827135,-0.42751867,-0.71183892,0.03087743,-0.82196550,-0.89952051,-0.08121049,-1.13862233,-1.00091364,-0.19646344,-0.38031193,-0.96997044,-0.27885660,-1.01054208,-1.28726811,-0.46482085,-1.36148995,-1.14464404,-0.49636330,-1.42563728,-0.98628107,-0.49213720,-0.36716195,-0.82166046,-0.43596581,-1.11164958,-1.08833279,-0.61072029,-1.41989599,-0.92922273,-0.57287085,-1.42886809,-0.78462574,-0.53023364,-0.44831493,-0.60177529,-0.57407710,-1.28095556,-0.61483629,-0.67872542,-1.33654882,-0.45768164,-0.57068453,-1.13839018,-0.38843553,-0.50313754,-0.57963085,-0.35819636,-0.70226868,-1.28888512,-0.34588837,-0.78114696,-1.33307437,-0.25849951,-0.71183518,-1.17045958,-0.24476501,-0.65513998,0.00000000,0.00000000,0.00000000,0.63608577,-0.35459529,0.11599329,0.82615504,-0.66259551,0.07113338,0.98828213,-0.86406057,-0.05610645,1.06572253,-1.02019141,-0.17269764,0.09353076,-1.04456674,0.10573142,0.20591390,-1.40490046,-0.07023493,0.39907282,-1.51827451,-0.18755297,0.47372030,-1.51909576,-0.24822467,-0.01310034,-0.99642727,-0.08343309,0.52391378,-1.32460446,-0.30620856,0.81242644,-1.15494450,-0.37351778,0.82370424,-0.97677849,-0.37098318,-0.00266563,-0.90245087,-0.28379257,0.62112399,-1.18017178,-0.49211578,0.87394332,-0.94302008,-0.44014115,0.86687424,-0.74660142,-0.35226023,0.11625947,-0.76503604,-0.48203604,0.65979308,-1.00213932,-0.58639994,0.84223568,-0.84339819,-0.50911163,0.84317472,-0.68985388,-0.42691189
Rat,0.00000000,0.00000000,0.00000000,-0.08778761,-0.41703578,0.12261252,-0.38511837,-0.74431914,0.05738433,-0.76614562,-0.96418609,-0.04176578,-1.08011509,-1.09724079,-0.14442259,-0.34518320,-0.98280694,-0.26388566,-0.97026028,-1.30739153,-0.43854534,-1.31917282,-1.20135131,-0.46182038,-1.39257913,-1.05319001,-0.45018869,-0.35369834,-0.83503076,-0.42145121,-1.09161662,-1.11794845,-0.58465395,-1.38493366,-0.98489005,-0.53963560,-1.38998559,-0.84944429,-0.49195868,-0.45490610,-0.61825923,-0.55907421,-1.28691512,-0.65612101,-0.65980595,-1.33547887,-0.50688339,-0.55275773,-1.13949956,-0.43654907,-0.48522544,-0.60995824,-0.37636435,-0.68525978,-1.29624415,-0.36982096,-0.77098075,-1.32914859,-0.28763626,-0.71448114,-1.16751967,-0.28066225,-0.66533557,0.00000000,0.00000000,0.00000000,0.61120153,-0.31351955,0.14746630,0.85006743,-0.61096531,0.11329031,1.04964303,-0.80740247,-0.00983299,1.07785794,-0.91752891,-0.12544406,0.25610873,-1.03799822,0.13612979,0.35834005,-1.36084773,-0.01702783,0.57457301,-1.44248607,-0.11594911,0.66036121,-1.43175782,-0.16999242,0.11626218,-0.98994082,-0.08062435,0.49109395,-1.34597320,-0.24422958,0.76897654,-1.24344883,-0.27917424,0.80959541,-1.12964940,-0.27722029,0.07074845,-0.89204276,-0.30991203,0.65861937,-1.15048979,-0.49815779,0.90227998,-0.89882081,-0.43270559,0.88063522,-0.71582059,-0.34990193,0.13415366,-0.74071050,-0.53605762,0.67702575,-0.93865158,-0.64906732,0.83240879,-0.76436902,-0.57763240,0.79359240,-0.61537147,-0.50747793
Rat,0.00000000,0.00000000,0.00000000,-0.05331074,-0.41567206,0.09065823,-0.31065377,-0.77188201,0.01490367,-0.67814566,-1.02538714,-0.08338610,-0.98765907,-1.19079012,-0.18294722,-0.24349546,-1.00046449,-0.32244885,-0.83251627,-1.37335003,-0.49567401,-1.20167232,-1.28912066,-0.50507344,-1.29413629,-1.13438637,-0.48023857,-0.27450091,-0.84576365,-0.45752934,-0.98790887,-1.17847434,-0.61984305,-1.30050437,-1.06177770,-0.56537202,-1.31616865,-0.91990198,-0.51155633,-0.40951025,-0.63195110,-0.57168642,-1.23550306,-0.73167631,-0.67576813,-1.30015232,-0.58802184,-0.56181779,-1.10895867,-0.49466814,-0.48701702,-0.60394897,-0.39772088,-0.67502210,-1.28419696,-0.45725606,-0.76585446,-1.31949745,-0.37659842,-0.70492692,-1.15517150,-0.34465734,-0.64927858,0.00000000,0.00000000,0.00000000,0.62220570,-0.29342535,0.12201754,0.88872908,-0.56058910,0.07213848,1.11450479,-0.73626410,-0.06015813,1.12655313,-0.86691294,-0.17465035,0.29536390,-1.02530660,0.12085700,0.53295617,-1.28784204,-0.04722694,0.79121145,-1.23044256,-0.15244804,0.83809381,-1.11700450,-0.20207017,0.15659475,-0.98466581,-0.07688521,0.63566963,-1.26615365,-0.23814529,0.91691368,-1.06523314,-0.27855485,0.91193680,-0.90254429,-0.28013274,0.10756668,-0.89533403,-0.28943448,0.70732620,-1.11366153,-0.46358396,0.93602117,-0.84129339,-0.40170907,0.88514315,-0.65418141,-0.32545095,0.14786234,-0.74613438,-0.50126058,0.69945323,-0.90363510,-0.60798624,0.86319573,-0.72511933,-0.53801034,0.82698370,-0.57874626,-0.46808615
Rat,0.00000000,0.00000000,0.00000000,-0.01404739,-0.40954502,0.10212518,-0.23387914,-0.76637332,0.02815775,-0.57383628,-1.02476447,-0.07300726,-0.88038039,-1.17501950,-0.17276327,-0.14919570,-1.01892866,-0.30183538,-0.69515348,-1.43222407,-0.47811980,-1.06395123,-1.34676239,-0.48293397,-1.15901133,-1.18376668,-0.45321921,-0.19548996,-0.87456215,-0.44376202,-0.87642559,-1.24579135,-0.61515321,-1.17630556,-1.11602705,-0.55594876,-1.17868584,-0.96650183,-0.49158283,-0.34899539,-0.67660524,-0.56555045,-1.15648586,-0.79093163,-0.66772754,-1.21332202,-0.63394337,-0.54890138,-1.01713217,-0.54390132,-0.46952322,-0.56091398,-0.46131636,-0.67688408,-1.22347919,-0.53135983,-0.75738588,-1.25112456,-0.42882852,-0.68808497,-1.07888334,-0.38685087,-0.62673562,0.00000000,0.00000000,0.00000000,0.62088917,-0.25835783,0.13302728,0.90509602,-0.54080096,0.10499701,1.13181644,-0.72598216,-0.00433922,1.13884588,-0.82644276,-0.09479074,0.34312526,-1.00628465,0.14517901,0.55750624,-1.28149953,-0.00856322,0.77837340,-1.21051192,-0.10694396,0.79501852,-1.10253530,-0.15616831,0.19956188,-0.97853500,-0.05142285,0.72217045,-1.20783222,-0.22784515,0.97287554,-0.96224078,-0.27984587,0.92236854,-0.77887269,-0.28173935,0.14917386,-0.89898933,-0.26017005,0.75411366,-1.09084989,-0.43832084,0.95643087,-0.79672505,-0.37781001,0.88517476,-0.60928637,-0.29910587,0.18881644,-0.75774747,-0.46742218,0.75201627,-0.89737708,-0.57942932,0.86697786,-0.68954491,-0.51352205,0.79003912,-0.53876731,-0.44433735
Rat,0.00000000,0.00000000,0.00000000,0.03052070,-0.43581773,0.23495391,-0.15994104,-0.76893610,0.20942172,-0.46367427,-1.02957687,0.12134432,-0.75986439,-1.18579016,0.02928642,-0.11290060,-1.03797706,-0.12562507,-0.61170808,-1.47345470,-0.27902808,-0.99696726,-1.40773220,-0.26972102,-1.11728124,-1.25281862,-0.22720777,-0.16208242,-0.92823041,-0.33483966,-0.78297749,-1.37263101,-0.50602333,-1.13239717,-1.24385113,-0.42043504,-1.16976359,-1.07153233,-0.31813020,-0.32310534,-0.75786405,-0.52110076,-1.09326617,-0.97786135,-0.61269052,-1.24404464,-0.80786661,-0.44512280,-1.11843870,-0.68341596,-0.31844779,-0.53461243,-0.54465603,-0.68908360,-1.20983038,-0.68831681,-0.72715167,-1.29008226,-0.58114935,-0.60531277,-1.14351700,-0.51307559,-0.50134021,0.00000000,0.00000000,0.00000000,0.58241141,-0.25976104,0.13283826,0.86282593,-0.53020522,0.11925032,1.08467266,-0.72418098,0.01690803,1.08442316,-0.89486268,-0.06566012,0.31446840,-0.98875368,0.23806857,0.49888465,-1.28868009,0.11780521,0.68325245,-1.39278235,0.03711694,0.73356387,-1.44410274,-0.00341832,0.18363446,-0.98243426,0.03318604,0.46118414,-1.35600185,-0.09294756,0.68676417,-1.45731875,-0.14051177,0.77608502,-1.54254891,-0.15733430,0.10502347,-0.91703070,-0.19188620,0.69251538,-1.15349929,-0.36923535,0.87572803,-0.87162607,-0.30353448,0.84691889,-0.67756376,-0.21031283,0.14568694,-0.78418094,-0.41903531,0.69212767,-0.95526312,-0.52320807,0.79508256,-0.75536881,-0.44590246,0.73408800,-0.58499903,-0.36416704
